Alabama,Human Resources Specialists,27.81333333
Alabama,Industrial Engineers,42.902
Alabama,Industrial Machinery Mechanics,24.125
Alabama,Industrial Truck and Tractor Operators,15.97916667
Alabama,"Inspectors, Testers, Sorters, Samplers, and Weighers",15.12222222
Alabama,"Installation, Maintenance, and Repair Occupations",21.36684211
Alabama,"Installation, Maintenance, and Repair Workers, All Other",17.27
Alabama,Insurance Claims and Policy Processing Clerks,17.56454545
Alabama,Insurance Underwriters,29.14
Alabama,"Interviewers, Except Eligibility and Loan",14.725
Alabama,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",11.16
Alabama,"Laborers and Freight, Stock, and Material Movers, Hand",13.01166667
Alabama,Landscaping and Groundskeeping Workers,12.92
Alabama,Laundry and Dry-Cleaning Workers,10.64666667
Alabama,Lawyers,59.98333333
Alabama,Legal Occupations,43.28142857
Alabama,Legal Secretaries,19.89333333
Alabama,Librarians,26.30666667
Alabama,Library Technicians,15.74
Alabama,Licensed Practical and Licensed Vocational Nurses,18.94714286
Alabama,"Life, Physical, and Social Science Occupations",29.944
Alabama,Light Truck or Delivery Services Drivers,14.19666667
Alabama,Loan Interviewers and Clerks,15.43
Alabama,Loan Officers,36.105
Alabama,Machine Feeders and Offbearers,15.67
Alabama,Machinists,20.86666667
Alabama,Maids and Housekeeping Cleaners,9.74
Alabama,"Mail Clerks and Mail Machine Operators, Except Postal Service",14.02333333
Alabama,"Maintenance Workers, Machinery",22.26333333
Alabama,"Maintenance and Repair Workers, General",17.44285714
Alabama,Management Occupations,44.14823529
Alabama,"Managers, All Other",45.27166667
Alabama,Market Research Analysts and Marketing Specialists,29.03333333
Alabama,Marketing Managers,54.11
Alabama,"Meat, Poultry, and Fish Cutters and Trimmers",10.98
Alabama,Mechanical Engineers,42.302
Alabama,Medical Assistants,13.74
Alabama,Medical Secretaries,16.46333333
Alabama,Medical and Health Services Managers,47.815
Alabama,Millwrights,22.575
Alabama,Miscellaneous Construction and Related Workers,18.35333333
Alabama,"Mobile Heavy Equipment Mechanics, Except Engines",23.036
Alabama,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",17.626
Alabama,Network and Computer Systems Administrators,36.246
Alabama,New Accounts Clerks,16.456
Alabama,Nonfarm Animal Caretakers,10.63333333
Alabama,Nurse Practitioners,45.54333333
Alabama,Nursing Assistants,11.66444444
Alabama,Occupational Health and Safety Specialists,33.21
Alabama,"Office Clerks, General",12.17428571
Alabama,"Office Machine Operators, Except Computer",16.09
Alabama,Office and Administrative Support Occupations,16.20769231
Alabama,"Office and Administrative Support Workers, All Other",17.298
Alabama,Operating Engineers and Other Construction Equipment Operators,19.40666667
Alabama,Operations Research Analysts,38.532
Alabama,Order Clerks,16.296
Alabama,Outdoor Power Equipment and Other Small Engine Mechanics,16.41333333
Alabama,Packaging and Filling Machine Operators and Tenders,13.91666667
Alabama,"Packers and Packagers, Hand",11.115
Alabama,"Painters, Construction and Maintenance",17.35333333
Alabama,"Paper Goods Machine Setters, Operators, and Tenders",23.13
Alabama,Paralegals and Legal Assistants,21.07
Alabama,Parts Salespersons,15.45666667
Alabama,Payroll and Timekeeping Clerks,19.56
Alabama,Personal Care Aides,9.1625
Alabama,Personal Care and Service Occupations,11.86294118
Alabama,Pharmacists,59.74333333
Alabama,Pharmacy Aides,10.15333333
Alabama,Pharmacy Technicians,14.04833333
Alabama,"Plumbers, Pipefitters, and Steamfitters",21.01
Alabama,Police and Sheriff's Patrol Officers,21.635
Alabama,"Police, Fire, and Ambulance Dispatchers",14.27
Alabama,"Preschool Teachers, Except Special Education",12.20666667
Alabama,Printing Press Operators,14.82333333
Alabama,Production Occupations,19.21125
Alabama,"Production Workers, All Other",13.92
Alabama,"Production, Planning, and Expediting Clerks",21.80333333
Alabama,"Property, Real Estate, and Community Association Managers",31.585
Alabama,Protective Service Occupations,20.08611111
Alabama,"Protective Service Workers, All Other",12.135
Alabama,Public Relations Specialists,25.67
Alabama,Public Relations and Fundraising Managers,44.912
Alabama,Receptionists and Information Clerks,12.75777778
Alabama,Recreation Workers,10.865
Alabama,Registered Nurses,27.79727273
Alabama,Residential Advisors,11.725
Alabama,Respiratory Therapists,24.44666667
Alabama,Retail Salespersons,12.40615385
Alabama,Roofers,16.93333333
Alabama,Sales Managers,52.136
Alabama,"Sales Representatives, Services, All Other",21.975
Alabama,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",29.02666667
Alabama,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",29.02
Alabama,Sales and Related Occupations,15.58266667
Alabama,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",16.60875
Alabama,Security Guards,12.285
Alabama,Sewing Machine Operators,12.02
Alabama,Sheet Metal Workers,18.75
Alabama,"Shipping, Receiving, and Traffic Clerks",16.1325
Alabama,"Software Developers, Applications",46.28333333
Alabama,"Software Developers, Systems Software",50.89333333
Alabama,Stock Clerks and Order Fillers,12.526
Alabama,Structural Metal Fabricators and Fitters,19.46666667
Alabama,"Telecommunications Equipment Installers and Repairers, Except Line Installers",27.845
Alabama,Telecommunications Line Installers and Repairers,20.64
Alabama,Tellers,13.39833333
Alabama,Tire Repairers and Changers,12.86333333
Alabama,Tool and Die Makers,24.34
Alabama,Training and Development Specialists,28.38666667
Alabama,Transportation and Material Moving Occupations,15.8047619
Alabama,Veterinary Assistants and Laboratory Animal Caretakers,11.91333333
Alabama,Veterinary Technologists and Technicians,15.36
Alabama,"Vocational Education Teachers, Postsecondary",23.16
Alabama,Waiters and Waitresses,9.156666667
Alabama,Water and Wastewater Treatment Plant and System Operators,21.29
Alabama,Web Developers,33.134
Alabama,"Welders, Cutters, Solderers, and Brazers",19.86
Alabama,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",13.81
Alaska,Accountants and Auditors,39.5
Alaska,Aircraft Mechanics and Service Technicians,31.915
Alaska,Architectural and Engineering Managers,69.776
Alaska,Architecture and Engineering Occupations,48.10846154
Alaska,"Arts, Design, Entertainment, Sports, and Media Occupations",24.73428571
Alaska,Automotive Service Technicians and Mechanics,27.536
Alaska,Bakers,15.5725
Alaska,Bartenders,13.22
Alaska,Bill and Account Collectors,21.702
Alaska,Billing and Posting Clerks,20.532
Alaska,"Bookkeeping, Accounting, and Auditing Clerks",23.57818182
Alaska,Building and Grounds Cleaning and Maintenance Occupations,16.45611111
Alaska,"Bus Drivers, School or Special Client",20.596
Alaska,Bus and Truck Mechanics and Diesel Engine Specialists,30.12
Alaska,"Business Operations Specialists, All Other",34.41857143
Alaska,Business and Financial Operations Occupations,36.63777778
Alaska,Buyers and Purchasing Agents,33.488
Alaska,Carpenters,33.08375
Alaska,Cashiers,13.727
Alaska,Chefs and Head Cooks,24.62666667
Alaska,Chief Executives,86.96
Alaska,"Child, Family, and School Social Workers",25.78
Alaska,Childcare Workers,13.26666667
Alaska,Cleaners of Vehicles and Equipment,13.47833333
Alaska,Clinical Laboratory Technologists and Technicians,32.28666667
Alaska,"Clinical, Counseling, and School Psychologists",45.37
Alaska,"Combined Food Preparation and Serving Workers, Including Fast Food",13.862
Alaska,Community and Social Service Occupations,25.04875
Alaska,Computer Network Support Specialists,27.99333333
Alaska,"Computer Occupations, All Other",50.83
Alaska,Computer Systems Analysts,34.522
Alaska,Computer User Support Specialists,26.67
Alaska,Computer and Information Systems Managers,52.834
Alaska,Computer and Mathematical Occupations,41.036875
Alaska,Construction Laborers,23.99666667
Alaska,Construction Managers,56.08
Alaska,Construction and Building Inspectors,41.27333333
Alaska,Construction and Extraction Occupations,31.41352941
Alaska,"Cooks, Institution and Cafeteria",17.296
Alaska,"Cooks, Restaurant",14.664
Alaska,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",11.71
Alaska,Counter and Rental Clerks,15.56333333
Alaska,"Court, Municipal, and License Clerks",25.4525
Alaska,Customer Service Representatives,19.18727273
Alaska,Data Entry Keyers,18.61333333
Alaska,Dental Hygienists,50.15666667
Alaska,Dining Room and Cafeteria Attendants and Bartender Helpers,11.68666667
Alaska,Dishwashers,11.525
Alaska,"Dispatchers, Except Police, Fire, and Ambulance",25.898
Alaska,Driver/Sales Workers,13.195
Alaska,"Education, Training, and Library Occupations",27.86916667
Alaska,"Educational, Guidance, School, and Vocational Counselors",38.01
Alaska,Electrical Engineers,56.87
Alaska,Electrical and Electronics Engineering Technicians,40
Alaska,Electricians,38.85666667
Alaska,Emergency Medical Technicians and Paramedics,22.94
Alaska,"Engineering Technicians, Except Drafters, All Other",33.35
Alaska,"Engineers, All Other",54.884
Alaska,Executive Secretaries and Executive Administrative Assistants,31.07222222
Alaska,File Clerks,15.47
Alaska,Financial Managers,47.93
Alaska,"Financial Specialists, All Other",31.33
Alaska,First-Line Supervisors of Construction Trades and Extraction Workers,45.08
Alaska,First-Line Supervisors of Food Preparation and Serving Workers,18.06333333
Alaska,First-Line Supervisors of Housekeeping and Janitorial Workers,22.44333333
Alaska,"First-Line Supervisors of Mechanics, Installers, and Repairers",40.53
Alaska,First-Line Supervisors of Office and Administrative Support Workers,33.48222222
Alaska,First-Line Supervisors of Production and Operating Workers,31.94333333
Alaska,First-Line Supervisors of Retail Sales Workers,21.08
Alaska,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling",33.47
Alaska,Food Preparation Workers,13.84
Alaska,Food Preparation and Serving Related Occupations,14.91478261
Alaska,General and Operations Managers,56.222
Alaska,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",40.02333333
Alaska,Healthcare Practitioners and Technical Occupations,39.53736842
Alaska,Healthcare Social Workers,32.79333333
Alaska,Healthcare Support Occupations,20.102
Alaska,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",33.52
Alaska,Heavy and Tractor-Trailer Truck Drivers,25.20333333
Alaska,"Helpers--Installation, Maintenance, and Repair Workers",16.315
Alaska,"Hotel, Motel, and Resort Desk Clerks",14.4525
Alaska,"Human Resources Assistants, Except Payroll and Timekeeping",21.924
Alaska,Human Resources Managers,56.24
Alaska,Human Resources Specialists,34.276
Alaska,Industrial Machinery Mechanics,27.2475
Alaska,Industrial Production Managers,57.66
Alaska,Industrial Truck and Tractor Operators,25.81
Alaska,"Information and Record Clerks, All Other",21.26
Alaska,"Inspectors, Testers, Sorters, Samplers, and Weighers",35.84333333
Alaska,"Installation, Maintenance, and Repair Occupations",26.5675
Alaska,"Installation, Maintenance, and Repair Workers, All Other",36.5675
Alaska,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",16.63923077
Alaska,"Laborers and Freight, Stock, and Material Movers, Hand",18.605
Alaska,Landscaping and Groundskeeping Workers,18.86833333
Alaska,Laundry and Dry-Cleaning Workers,14.306
Alaska,Lawyers,54.05714286
Alaska,Legal Occupations,44.44666667
Alaska,Licensed Practical and Licensed Vocational Nurses,27.07142857
Alaska,"Life, Physical, and Social Science Occupations",38.54555556
Alaska,Light Truck or Delivery Services Drivers,21.70666667
Alaska,Loan Interviewers and Clerks,19.618
Alaska,Loan Officers,34.514
Alaska,Maids and Housekeeping Cleaners,14.99666667
Alaska,"Maintenance Workers, Machinery",26.424
Alaska,"Maintenance and Repair Workers, General",24.3
Alaska,Management Analysts,49.65
Alaska,Management Occupations,57.84357143
Alaska,"Managers, All Other",57.786
Alaska,Market Research Analysts and Marketing Specialists,34.844
Alaska,Marketing Managers,48.66666667
Alaska,Mechanical Engineers,60.82
Alaska,Medical Assistants,22
Alaska,Medical Records and Health Information Technicians,23.88
Alaska,Medical Secretaries,18.63666667
Alaska,Medical and Health Services Managers,58.796
Alaska,"Mobile Heavy Equipment Mechanics, Except Engines",31.788
Alaska,Network and Computer Systems Administrators,39.91333333
Alaska,Nonfarm Animal Caretakers,14.63666667
Alaska,Nursing Assistants,18.77909091
Alaska,Occupational Therapists,42.7725
Alaska,"Office Clerks, General",22.46307692
Alaska,Office and Administrative Support Occupations,21.6137931
Alaska,"Office and Administrative Support Workers, All Other",25.4175
Alaska,Operating Engineers and Other Construction Equipment Operators,33.25428571
Alaska,"Packers and Packagers, Hand",16.42285714
Alaska,"Painters, Construction and Maintenance",26.04333333
Alaska,Paralegals and Legal Assistants,27.45666667
Alaska,Parts Salespersons,19.882
Alaska,Payroll and Timekeeping Clerks,25.49333333
Alaska,Personal Care Aides,15.786
Alaska,Personal Care and Service Occupations,15.3925
Alaska,Pharmacists,68.148
Alaska,Pharmacy Technicians,19.8925
Alaska,"Plumbers, Pipefitters, and Steamfitters",37.42
Alaska,Procurement Clerks,24.30666667
Alaska,Production Occupations,22.4445
Alaska,"Production, Planning, and Expediting Clerks",26.26
Alaska,Protective Service Occupations,29.26277778
Alaska,Radiologic Technologists,35.515
Alaska,Receptionists and Information Clerks,16.16333333
Alaska,Recreation Workers,18.435
Alaska,Registered Nurses,42.91428571
Alaska,Retail Salespersons,14.15615385
Alaska,Sales Managers,56.106
Alaska,"Sales Representatives, Services, All Other",28.42
Alaska,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",26.63666667
Alaska,Sales and Related Occupations,22.886
Alaska,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",20.67923077
Alaska,Security Guards,21.46
Alaska,"Shipping, Receiving, and Traffic Clerks",20.55142857
Alaska,Social and Community Service Managers,34.46666667
Alaska,Social and Human Service Assistants,19.54
Alaska,Stock Clerks and Order Fillers,15.89933333
Alaska,"Substance abuse, behavioral disorder, and mental health counselors",30.325
Alaska,Surveyors,37.58
Alaska,Taxi Drivers and Chauffeurs,13.6
Alaska,"Telecommunications Equipment Installers and Repairers, Except Line Installers",35.71
Alaska,Tellers,14.983
Alaska,Training and Development Managers,46.78
Alaska,Transportation and Material Moving Occupations,26.853
Alaska,"Transportation, Storage, and Distribution Managers",44.36333333
Alaska,Waiters and Waitresses,12.01333333
Alaska,Water and Wastewater Treatment Plant and System Operators,30.75
Alaska,Web Developers,28.97
Alaska,"Welders, Cutters, Solderers, and Brazers",30.52
Arizona,Accountants and Auditors,33.344
Arizona,Administrative Services Managers,43.04
Arizona,Architecture and Engineering Occupations,41.54727273
Arizona,"Arts, Design, Entertainment, Sports, and Media Occupations",27.806
Arizona,"Assemblers and fabricators, all other, including team assemblers",14.318
Arizona,Automotive Service Technicians and Mechanics,20.66333333
Arizona,Bakers,14.00666667
Arizona,Bill and Account Collectors,18.24857143
Arizona,Billing and Posting Clerks,18.35333333
Arizona,"Bookkeeping, Accounting, and Auditing Clerks",20.32285714
Arizona,Brokerage Clerks,23.7
Arizona,Building and Grounds Cleaning and Maintenance Occupations,13.60846154
Arizona,Bus and Truck Mechanics and Diesel Engine Specialists,22.12
Arizona,"Business Operations Specialists, All Other",32.55333333
Arizona,Business and Financial Operations Occupations,32.59470588
Arizona,Buyers and Purchasing Agents,31.32
Arizona,Carpenters,20.64
Arizona,Cashiers,12.142
Arizona,"Child, Family, and School Social Workers",18.74666667
Arizona,"Claims Adjusters, Examiners, and Investigators",33.27
Arizona,Cleaners of Vehicles and Equipment,12.1
Arizona,"Combined Food Preparation and Serving Workers, Including Fast Food",11.48
Arizona,Community and Social Service Occupations,24.25888889
Arizona,Computer Hardware Engineers,53.50666667
Arizona,Computer Systems Analysts,42.79666667
Arizona,Computer and Mathematical Occupations,41.24352941
Arizona,Construction Laborers,17.22333333
Arizona,Construction and Extraction Occupations,22.459375
Arizona,"Cooks, Restaurant",13.83
Arizona,Correctional Officers and Jailers,20.88
Arizona,"Court, Municipal, and License Clerks",18.62
Arizona,Customer Service Representatives,17.06333333
Arizona,Dining Room and Cafeteria Attendants and Bartender Helpers,12.325
Arizona,Dishwashers,11.63
Arizona,"Education Administrators, Postsecondary",50.35
Arizona,"Education, Training, and Library Occupations",21.76947368
Arizona,"Educational, Guidance, School, and Vocational Counselors",25.64
Arizona,Electrical Engineers,51.03666667
Arizona,Electrical Power-Line Installers and Repairers,39.01
Arizona,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",18.73333333
Arizona,Electricians,22.66666667
Arizona,"Electronics Engineers, Except Computer",50.17
Arizona,"Engineers, All Other",45.76333333
Arizona,Executive Secretaries and Executive Administrative Assistants,26.57333333
Arizona,Financial Analysts,37.302
Arizona,"Financial Clerks, All Other",20.816
Arizona,Financial Managers,59.008
Arizona,"Financial Specialists, All Other",44.964
Arizona,First-Line Supervisors of Construction Trades and Extraction Workers,30.05333333
Arizona,"First-Line Supervisors of Mechanics, Installers, and Repairers",30.04666667
Arizona,First-Line Supervisors of Non-Retail Sales Workers,31.585
Arizona,First-Line Supervisors of Office and Administrative Support Workers,29.164
Arizona,First-Line Supervisors of Production and Operating Workers,29.40666667
Arizona,First-Line Supervisors of Retail Sales Workers,20.08285714
Arizona,Food Preparation Workers,12.0425
Arizona,Food Preparation and Serving Related Occupations,13.23875
Arizona,General and Operations Managers,48.86
Arizona,Healthcare Practitioners and Technical Occupations,38.49294118
Arizona,Healthcare Support Occupations,15.15692308
Arizona,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",21.87666667
Arizona,Heavy and Tractor-Trailer Truck Drivers,22.59166667
Arizona,Home Health Aides,11.98
Arizona,"Human Resources Assistants, Except Payroll and Timekeeping",19.34333333
Arizona,Human Resources Managers,49.04333333
Arizona,Human Resources Specialists,30.56
Arizona,Industrial Truck and Tractor Operators,17.12
Arizona,"Information and Record Clerks, All Other",18.81333333
Arizona,"Inspectors, Testers, Sorters, Samplers, and Weighers",19.24333333
Arizona,"Installation, Maintenance, and Repair Occupations",23.11866667
Arizona,Insurance Claims and Policy Processing Clerks,20.61142857
Arizona,Insurance Underwriters,35.32
Arizona,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",13.119
Arizona,"Laborers and Freight, Stock, and Material Movers, Hand",14.92142857
Arizona,Landscaping and Groundskeeping Workers,13.78666667
Arizona,Lawyers,71.29666667
Arizona,Legal Occupations,51.16666667
Arizona,Librarians,24.88
Arizona,Library Technicians,15.93
Arizona,Licensed Practical and Licensed Vocational Nurses,25.91
Arizona,"Life, Physical, and Social Science Occupations",31.544
Arizona,Light Truck or Delivery Services Drivers,18.46666667
Arizona,Loan Interviewers and Clerks,18.486
Arizona,Loan Officers,29.48666667
Arizona,Maids and Housekeeping Cleaners,11.766
Arizona,"Maintenance and Repair Workers, General",18.2
Arizona,Management Analysts,41.33333333
Arizona,Management Occupations,51.01571429
Arizona,"Managers, All Other",49.15
Arizona,Market Research Analysts and Marketing Specialists,32.08
Arizona,Medical Assistants,15.94
Arizona,Medical Records and Health Information Technicians,19.29
Arizona,"Mobile Heavy Equipment Mechanics, Except Engines",25.19666667
Arizona,Network and Computer Systems Administrators,41.00333333
Arizona,Nursing Assistants,15.105
Arizona,"Office Clerks, General",17.99777778
Arizona,Office and Administrative Support Occupations,19.16
Arizona,"Office and Administrative Support Workers, All Other",18.866
Arizona,Operating Engineers and Other Construction Equipment Operators,22.37666667
Arizona,"Packers and Packagers, Hand",12.31666667
Arizona,Paralegals and Legal Assistants,23.20666667
Arizona,Parts Salespersons,16.13
Arizona,Personal Care Aides,11.81
Arizona,Personal Care and Service Occupations,12.54428571
Arizona,Pharmacy Technicians,16.90333333
Arizona,"Plumbers, Pipefitters, and Steamfitters",22.77333333
Arizona,Police and Sheriff's Patrol Officers,31.1925
Arizona,Production Occupations,20.00555556
Arizona,"Production Workers, All Other",17.62
Arizona,Protective Service Occupations,24.855
Arizona,Receptionists and Information Clerks,13.73
Arizona,Registered Nurses,36.98375
Arizona,Retail Salespersons,12.86111111
Arizona,"Sales Representatives, Services, All Other",24.85
Arizona,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",29.77666667
Arizona,Sales and Related Occupations,18.85083333
Arizona,"Sales and Related Workers, All Other",18.42
Arizona,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",18.49666667
Arizona,Security Guards,13.89333333
Arizona,"Shipping, Receiving, and Traffic Clerks",16.62
Arizona,"Software Developers, Applications",47.274
Arizona,"Software Developers, Systems Software",49.99333333
Arizona,Stock Clerks and Order Fillers,13.499
Arizona,Tellers,14.95857143
Arizona,Training and Development Specialists,29.67333333
Arizona,Transportation and Material Moving Occupations,17.806
Arizona,Waiters and Waitresses,13.56
Arkansas,Accountants and Auditors,29.91444444
Arkansas,Administrative Services Managers,46.73
Arkansas,Advertising Sales Agents,21.116
Arkansas,Aircraft Mechanics and Service Technicians,23.79333333
Arkansas,"Architects, Except Landscape and Naval",33.45333333
Arkansas,Architectural and Engineering Managers,58.82
Arkansas,Architecture and Engineering Occupations,32.86823529
Arkansas,"Arts, Design, Entertainment, Sports, and Media Occupations",22.72466667
Arkansas,"Assemblers and fabricators, all other, including team assemblers",14.90625
Arkansas,Automotive Body and Related Repairers,19.865
Arkansas,Automotive Service Technicians and Mechanics,20.0125
Arkansas,Bartenders,9.95
Arkansas,Bill and Account Collectors,17.06888889
Arkansas,Billing and Posting Clerks,16.22142857
Arkansas,"Bookkeeping, Accounting, and Auditing Clerks",17.43166667
Arkansas,Building and Grounds Cleaning and Maintenance Occupations,12.09647059
Arkansas,"Bus Drivers, School or Special Client",10.71428571
Arkansas,Bus and Truck Mechanics and Diesel Engine Specialists,23.25
Arkansas,"Business Operations Specialists, All Other",27.84777778
Arkansas,Business and Financial Operations Occupations,32.46944444
Arkansas,Butchers and Meat Cutters,15.744
Arkansas,Buyers and Purchasing Agents,33.866
Arkansas,Cabinetmakers and Bench Carpenters,14.27333333
Arkansas,Carpenters,17.41714286
Arkansas,Cashiers,10.02636364
Arkansas,Cement Masons and Concrete Finishers,17.136
Arkansas,Chemical Technicians,22.48
Arkansas,Chief Executives,63.25
Arkansas,"Child, Family, and School Social Workers",18.456
Arkansas,Childcare Workers,9.886
Arkansas,"Claims Adjusters, Examiners, and Investigators",29.60285714
Arkansas,Cleaners of Vehicles and Equipment,12.078
Arkansas,Clinical Laboratory Technologists and Technicians,20.494
Arkansas,"Combined Food Preparation and Serving Workers, Including Fast Food",9.780909091
Arkansas,Community and Social Service Occupations,19.70181818
Arkansas,Compliance Officers,26.79333333
Arkansas,Computer Network Architects,43.25
Arkansas,Computer Network Support Specialists,22.712
Arkansas,"Computer Occupations, All Other",34.944
Arkansas,Computer Programmers,34.4
